raf,mek,plc,pip2,pip3,erk,akt,pka,pkc,p38,jnk
22.50 ,12.30 ,34.90 ,322.00 ,56.70 ,21.70 ,37.90 ,538.00 ,21.10 ,22.90 ,30.80 
14.50 ,12.10 ,27.40 ,17.50 ,8.06 ,80.60 ,117.00 ,379.00 ,4.29 ,10.50 ,44.90 
126.00 ,213.00 ,18.90 ,111.00 ,20.90 ,14.30 ,27.40 ,505.00 ,12.00 ,16.00 ,18.90 
23.70 ,11.00 ,41.40 ,75.70 ,3.02 ,85.10 ,105.00 ,372.00 ,19.80 ,33.70 ,63.80 
26.40 ,7.43 ,21.50 ,89.00 ,10.10 ,16.00 ,30.00 ,474.00 ,2.31 ,6.38 ,10.60 
39.20 ,48.70 ,17.80 ,11.40 ,1.93 ,78.40 ,121.00 ,1197.00 ,24.60 ,44.90 ,53.30 
21.90 ,20.40 ,55.70 ,483.00 ,61.00 ,28.10 ,44.50 ,757.00 ,11.80 ,17.30 ,59.40 
22.90 ,7.43 ,80.60 ,279.00 ,42.60 ,27.40 ,45.30 ,1433.00 ,65.50 ,113.00 ,107.00 
15.30 ,13.90 ,23.10 ,17.00 ,1.50 ,15.50 ,29.70 ,939.00 ,3.82 ,35.90 ,13.30 
30.20 ,14.70 ,17.60 ,29.20 ,10.30 ,3.19 ,17.80 ,289.00 ,12.70 ,32.80 ,36.50 
23.70 ,17.00 ,24.80 ,89.00 ,14.90 ,39.60 ,58.80 ,441.00 ,8.06 ,15.50 ,11.10 
17.50 ,16.50 ,19.30 ,158.00 ,27.90 ,9.22 ,27.40 ,626.00 ,18.90 ,27.10 ,77.00 
18.10 ,21.30 ,16.10 ,109.00 ,14.70 ,17.80 ,28.90 ,509.00 ,10.80 ,25.90 ,64.40 
24.40 ,17.90 ,3.08 ,11.10 ,2.13 ,17.90 ,38.20 ,528.00 ,9.82 ,16.80 ,38.90 
28.60 ,16.10 ,38.90 ,198.00 ,43.70 ,53.30 ,68.50 ,644.00 ,1.58 ,6.98 ,8.35 
14.20 ,7.99 ,6.79 ,12.70 ,21.50 ,139.00 ,198.00 ,1310.00 ,4.78 ,10.90 ,2.94 
51.90 ,32.80 ,77.70 ,461.00 ,63.80 ,27.40 ,39.60 ,547.00 ,42.60 ,75.70 ,40.70 
5.38 ,17.60 ,35.50 ,557.00 ,61.50 ,32.80 ,55.70 ,843.00 ,36.80 ,61.50 ,125.00 
12.00 ,9.82 ,27.90 ,23.90 ,7.84 ,52.30 ,75.70 ,457.00 ,12.40 ,22.90 ,34.30 
90.60 ,77.00 ,81.30 ,334.00 ,64.90 ,2.35 ,33.70 ,368.00 ,1.00 ,49.60 ,6.38 
12.70 ,13.00 ,16.70 ,100.00 ,15.40 ,7.77 ,24.80 ,813.00 ,25.50 ,71.70 ,112.00 
20.00 ,14.30 ,12.50 ,126.00 ,14.70 ,12.50 ,43.70 ,820.00 ,11.50 ,21.10 ,1.00 
13.00 ,8.28 ,23.10 ,24.10 ,7.37 ,57.30 ,83.50 ,1046.00 ,13.20 ,35.90 ,58.80 
12.40 ,9.39 ,41.00 ,77.00 ,23.50 ,52.80 ,94.70 ,1075.00 ,9.56 ,21.30 ,36.20 
7.91 ,27.40 ,19.50 ,147.00 ,27.40 ,20.50 ,24.80 ,457.00 ,17.20 ,23.30 ,50.50 
60.40 ,29.40 ,27.10 ,16.50 ,2.07 ,8.13 ,26.70 ,583.00 ,20.70 ,37.20 ,32.50 
10.90 ,19.30 ,31.90 ,262.00 ,60.40 ,13.80 ,14.60 ,784.00 ,66.10 ,97.30 ,204.00 
17.30 ,18.30 ,14.20 ,15.10 ,8.74 ,49.10 ,94.70 ,2110.00 ,13.20 ,31.10 ,46.10 
13.90 ,15.10 ,26.40 ,36.50 ,9.14 ,32.50 ,36.80 ,710.00 ,3.43 ,73.00 ,2.76 
63.20 ,64.90 ,9.91 ,139.00 ,14.70 ,85.80 ,121.00 ,362.00 ,30.50 ,46.10 ,29.70 
33.40 ,28.90 ,12.20 ,21.70 ,14.30 ,22.50 ,75.00 ,1794.00 ,15.00 ,25.50 ,38.20 
12.20 ,12.70 ,16.40 ,17.20 ,7.77 ,3.16 ,22.70 ,777.00 ,9.39 ,16.80 ,38.90 
9.47 ,11.00 ,38.50 ,54.70 ,17.80 ,91.40 ,165.00 ,1911.00 ,18.80 ,30.20 ,38.90 
38.50 ,30.50 ,24.60 ,31.10 ,24.40 ,28.10 ,36.20 ,433.00 ,12.40 ,28.90 ,61.00 
75.70 ,82.00 ,44.50 ,54.20 ,23.30 ,20.40 ,28.90 ,533.00 ,12.50 ,37.50 ,45.70 
21.50 ,10.30 ,19.60 ,186.00 ,23.50 ,8.35 ,29.20 ,843.00 ,12.70 ,28.90 ,48.70 
16.10 ,13.50 ,24.10 ,7.17 ,8.43 ,20.00 ,37.20 ,866.00 ,15.40 ,30.00 ,53.30 
17.00 ,17.90 ,1.00 ,15.00 ,10.20 ,34.90 ,63.80 ,414.00 ,11.30 ,25.70 ,35.50 
25.70 ,8.66 ,13.90 ,21.10 ,6.21 ,73.70 ,126.00 ,1778.00 ,167.00 ,403.00 ,626.00 
7.84 ,9.56 ,21.30 ,426.00 ,48.30 ,33.70 ,55.20 ,496.00 ,28.60 ,52.30 ,51.90 
23.50 ,21.50 ,23.90 ,19.60 ,5.19 ,79.10 ,178.00 ,2371.00 ,19.30 ,38.90 ,47.80 
16.40 ,12.90 ,23.30 ,19.60 ,21.10 ,28.10 ,58.80 ,1176.00 ,18.30 ,31.60 ,40.70 
13.30 ,9.31 ,15.10 ,14.90 ,6.04 ,135.00 ,189.00 ,274.00 ,13.80 ,15.80 ,34.60 
64.90 ,64.90 ,19.30 ,19.60 ,16.30 ,85.10 ,127.00 ,1928.00 ,1.46 ,10.70 ,20.20 
8.35 ,25.50 ,23.50 ,25.30 ,14.20 ,2.09 ,10.60 ,217.00 ,42.90 ,68.50 ,58.80 
18.30 ,17.50 ,19.80 ,22.30 ,2.64 ,119.00 ,191.00 ,2690.00 ,12.60 ,28.10 ,26.70 
6.04 ,32.80 ,24.10 ,24.40 ,1.06 ,83.50 ,145.00 ,1762.00 ,9.31 ,15.00 ,7.37 
16.30 ,9.31 ,35.50 ,178.00 ,27.10 ,102.00 ,157.00 ,1700.00 ,10.00 ,16.50 ,52.80 
45.30 ,33.40 ,21.70 ,18.10 ,8.20 ,36.80 ,61.50 ,1104.00 ,12.10 ,17.30 ,47.40 
9.39 ,19.60 ,14.90 ,92.20 ,14.20 ,42.90 ,66.70 ,1009.00 ,37.90 ,56.70 ,59.40 
8.28 ,14.60 ,40.00 ,359.00 ,44.90 ,267.00 ,368.00 ,3106.00 ,15.00 ,25.30 ,38.20 
12.90 ,14.20 ,22.70 ,28.10 ,5.73 ,15.50 ,32.80 ,483.00 ,14.20 ,24.80 ,48.30 
2.74 ,3.11 ,44.90 ,211.00 ,41.00 ,22.10 ,39.60 ,491.00 ,11.90 ,29.70 ,34.00 
21.70 ,16.80 ,20.50 ,108.00 ,16.70 ,12.60 ,24.10 ,542.00 ,17.80 ,40.70 ,36.50 
18.40 ,16.00 ,25.30 ,12.00 ,8.90 ,17.50 ,32.20 ,583.00 ,10.60 ,32.50 ,46.60 
19.50 ,15.00 ,15.50 ,178.00 ,11.90 ,64.90 ,83.50 ,1009.00 ,21.50 ,25.70 ,42.60 
38.90 ,30.50 ,22.70 ,21.90 ,6.73 ,12.60 ,23.50 ,583.00 ,4.37 ,16.50 ,75.70 
16.00 ,17.80 ,20.50 ,21.10 ,4.70 ,18.90 ,39.60 ,365.00 ,11.80 ,24.80 ,30.00 
81.30 ,55.70 ,98.20 ,567.00 ,62.10 ,105.00 ,173.00 ,2371.00 ,15.30 ,9.47 ,51.40 
18.40 ,15.10 ,23.70 ,26.40 ,3.49 ,37.50 ,56.20 ,757.00 ,13.70 ,22.70 ,50.00 
23.70 ,18.90 ,14.60 ,13.80 ,3.59 ,52.30 ,68.50 ,457.00 ,12.50 ,29.20 ,44.50 
3.19 ,11.70 ,20.90 ,22.50 ,3.31 ,28.90 ,44.50 ,500.00 ,14.70 ,27.40 ,29.40 
19.30 ,15.80 ,19.60 ,57.80 ,23.30 ,12.40 ,25.50 ,547.00 ,15.10 ,36.20 ,30.20 
85.10 ,61.50 ,18.10 ,18.10 ,5.00 ,22.50 ,33.70 ,1134.00 ,10.90 ,21.90 ,24.80 
9.06 ,13.90 ,46.60 ,114.00 ,12.70 ,10.00 ,31.30 ,828.00 ,8.51 ,25.00 ,30.20 
155.00 ,109.00 ,3.59 ,7.04 ,8.82 ,15.70 ,25.50 ,737.00 ,10.60 ,20.20 ,35.20 
8.58 ,10.20 ,15.80 ,23.10 ,2.02 ,94.70 ,122.00 ,453.00 ,16.30 ,48.70 ,130.00 
75.70 ,56.20 ,18.60 ,32.80 ,10.60 ,18.80 ,33.10 ,523.00 ,11.80 ,32.80 ,41.40 
27.60 ,37.20 ,69.80 ,137.00 ,32.80 ,16.00 ,34.30 ,685.00 ,12.10 ,18.80 ,29.40 
24.60 ,35.20 ,15.70 ,50.00 ,14.60 ,38.90 ,69.80 ,470.00 ,9.65 ,16.80 ,34.60 
27.90 ,25.90 ,29.20 ,25.00 ,5.23 ,44.50 ,69.80 ,1459.00 ,28.60 ,47.80 ,146.00 
16.10 ,13.00 ,23.30 ,16.10 ,10.90 ,37.90 ,53.80 ,433.00 ,54.70 ,127.00 ,115.00 
37.20 ,31.90 ,9.82 ,211.00 ,21.10 ,6.85 ,17.30 ,649.00 ,18.60 ,37.20 ,133.00 
9.39 ,13.10 ,20.20 ,46.10 ,21.10 ,58.30 ,101.00 ,1446.00 ,9.47 ,14.90 ,21.10 
32.20 ,22.90 ,1.00 ,4.87 ,5.23 ,28.10 ,42.20 ,547.00 ,8.51 ,22.90 ,51.90 
10.80 ,9.31 ,10.30 ,313.00 ,22.70 ,14.90 ,21.30 ,538.00 ,25.90 ,58.30 ,14.90 
17.60 ,14.90 ,13.60 ,11.80 ,3.43 ,17.90 ,27.90 ,583.00 ,9.73 ,26.40 ,19.50 
16.50 ,8.43 ,16.00 ,17.30 ,1.39 ,17.50 ,22.30 ,599.00 ,32.80 ,44.90 ,71.70 
13.80 ,22.30 ,13.00 ,99.10 ,2.11 ,42.60 ,49.60 ,359.00 ,27.10 ,55.20 ,49.10 
16.30 ,7.84 ,33.40 ,313.00 ,20.50 ,70.40 ,110.00 ,2035.00 ,25.90 ,49.60 ,66.70 
24.40 ,10.10 ,24.80 ,22.50 ,4.45 ,6.26 ,38.90 ,1219.00 ,16.30 ,24.60 ,33.40 
90.60 ,62.60 ,1.76 ,3.34 ,5.42 ,27.10 ,95.60 ,1382.00 ,29.20 ,52.30 ,106.00 
70.40 ,63.20 ,17.90 ,14.10 ,14.10 ,108.00 ,161.00 ,2267.00 ,7.99 ,22.50 ,46.10 
56.20 ,21.50 ,70.40 ,368.00 ,77.70 ,17.30 ,29.40 ,698.00 ,39.20 ,72.30 ,66.10 
24.80 ,9.14 ,22.90 ,470.00 ,46.10 ,28.90 ,44.50 ,457.00 ,9.39 ,15.50 ,24.60 
19.50 ,10.60 ,21.10 ,35.50 ,5.83 ,12.50 ,17.90 ,655.00 ,12.60 ,15.10 ,35.50 
20.00 ,12.10 ,16.50 ,19.30 ,15.80 ,95.60 ,160.00 ,1395.00 ,10.00 ,32.20 ,33.40 
22.70 ,18.90 ,52.80 ,160.00 ,40.00 ,28.90 ,52.80 ,441.00 ,14.10 ,34.00 ,52.30 
14.70 ,16.70 ,10.80 ,14.70 ,21.30 ,25.70 ,37.50 ,487.00 ,6.38 ,22.50 ,28.60 
23.50 ,17.80 ,26.20 ,153.00 ,19.50 ,14.70 ,36.20 ,1009.00 ,9.73 ,29.70 ,75.00 
20.90 ,7.50 ,4.33 ,18.30 ,15.80 ,17.00 ,27.90 ,610.00 ,12.40 ,34.60 ,39.60 
19.10 ,10.60 ,12.30 ,20.90 ,16.80 ,55.70 ,93.10 ,1625.00 ,31.10 ,61.50 ,42.20 
119.00 ,96.50 ,61.00 ,453.00 ,85.80 ,20.50 ,34.90 ,422.00 ,6.98 ,21.10 ,24.40 
21.50 ,13.60 ,13.70 ,37.20 ,6.55 ,17.60 ,30.80 ,685.00 ,3.72 ,13.80 ,44.10 
21.30 ,11.80 ,22.90 ,170.00 ,20.20 ,69.20 ,118.00 ,2110.00 ,54.70 ,79.90 ,19.80 
12.30 ,12.90 ,13.90 ,13.70 ,8.13 ,13.20 ,65.50 ,1433.00 ,13.60 ,32.50 ,51.40 
18.60 ,18.80 ,31.90 ,359.00 ,45.70 ,63.80 ,119.00 ,2187.00 ,39.60 ,85.10 ,235.00 
54.70 ,47.00 ,29.40 ,44.50 ,7.77 ,2.39 ,17.90 ,279.00 ,19.10 ,47.80 ,53.80 
23.50 ,13.30 ,35.20 ,41.00 ,25.90 ,12.00 ,33.10 ,626.00 ,31.90 ,74.30 ,138.00 
72.30 ,15.50 ,63.80 ,264.00 ,68.50 ,28.60 ,52.80 ,457.00 ,9.56 ,22.10 ,43.30 
19.80 ,17.50 ,17.50 ,28.10 ,7.50 ,5.19 ,38.20 ,906.00 ,23.70 ,49.60 ,6.38 
11.80 ,13.20 ,17.20 ,137.00 ,19.50 ,15.30 ,38.20 ,791.00 ,20.00 ,33.70 ,30.50 
38.50 ,35.20 ,20.00 ,223.00 ,30.50 ,18.30 ,44.90 ,474.00 ,16.00 ,16.30 ,55.20 
12.40 ,16.10 ,136.00 ,410.00 ,95.60 ,11.50 ,22.70 ,368.00 ,15.10 ,30.50 ,40.00 
15.70 ,23.10 ,12.00 ,36.20 ,2.29 ,10.70 ,28.40 ,433.00 ,39.60 ,85.10 ,80.60 
37.50 ,23.50 ,22.50 ,23.10 ,8.90 ,68.50 ,86.60 ,858.00 ,15.70 ,37.50 ,81.30 
15.70 ,19.30 ,52.30 ,68.50 ,21.10 ,7.43 ,31.60 ,777.00 ,83.50 ,160.00 ,231.00 
25.30 ,13.50 ,49.10 ,130.00 ,31.90 ,77.00 ,126.00 ,2247.00 ,7.99 ,26.90 ,26.90 
12.90 ,9.39 ,40.30 ,193.00 ,34.30 ,269.00 ,379.00 ,1685.00 ,2.76 ,7.10 ,29.40 
17.80 ,11.70 ,3.52 ,20.40 ,16.80 ,28.60 ,45.30 ,1009.00 ,2.86 ,23.30 ,58.30 
29.20 ,4.03 ,18.60 ,17.30 ,7.17 ,12.30 ,26.90 ,599.00 ,50.50 ,120.00 ,186.00 
23.10 ,28.10 ,23.30 ,25.70 ,17.30 ,10.40 ,11.40 ,737.00 ,2.89 ,14.60 ,13.90 
33.10 ,16.40 ,108.00 ,297.00 ,71.70 ,106.00 ,131.00 ,407.00 ,5.88 ,18.90 ,52.80 
84.30 ,67.30 ,19.50 ,18.90 ,1.49 ,23.10 ,50.50 ,429.00 ,7.43 ,18.30 ,31.90 
23.30 ,17.30 ,45.70 ,461.00 ,55.70 ,32.20 ,42.90 ,410.00 ,8.90 ,21.10 ,43.30 
14.90 ,11.00 ,23.10 ,19.10 ,11.00 ,29.40 ,47.80 ,343.00 ,4.18 ,57.30 ,6.85 
14.90 ,17.90 ,17.80 ,26.90 ,13.50 ,19.30 ,35.20 ,965.00 ,7.30 ,23.10 ,31.10 
53.80 ,22.30 ,24.60 ,28.40 ,13.20 ,17.60 ,56.70 ,2436.00 ,262.00 ,334.00 ,7.84 
20.40 ,9.22 ,20.70 ,23.50 ,4.61 ,54.20 ,78.40 ,649.00 ,32.80 ,68.50 ,107.00 
7.23 ,10.40 ,1.38 ,5.94 ,4.45 ,10.20 ,17.60 ,644.00 ,6.79 ,23.50 ,25.90 
84.30 ,48.70 ,20.90 ,27.90 ,14.90 ,47.40 ,77.70 ,414.00 ,11.90 ,27.60 ,28.60 
40.30 ,23.10 ,28.40 ,20.90 ,6.15 ,13.80 ,33.40 ,939.00 ,11.40 ,16.80 ,37.90 
113.00 ,78.40 ,20.70 ,28.90 ,7.43 ,79.90 ,133.00 ,692.00 ,6.21 ,10.90 ,1.68 
21.70 ,15.50 ,24.60 ,16.70 ,3.37 ,25.00 ,44.90 ,604.00 ,4.61 ,37.90 ,77.70 
18.40 ,13.00 ,16.70 ,11.70 ,2.94 ,41.40 ,59.90 ,1114.00 ,8.98 ,25.50 ,57.30 
48.70 ,10.00 ,29.40 ,26.40 ,8.66 ,10.60 ,17.80 ,127.00 ,6.55 ,23.30 ,34.30 
6.44 ,14.70 ,21.70 ,29.70 ,6.26 ,4.07 ,16.40 ,1046.00 ,23.50 ,28.60 ,37.50 
20.40 ,15.40 ,20.70 ,29.40 ,9.39 ,38.20 ,61.00 ,1459.00 ,36.80 ,87.40 ,191.00 
12.00 ,8.13 ,36.80 ,47.00 ,12.50 ,39.20 ,91.40 ,1472.00 ,9.22 ,24.60 ,42.60 
29.70 ,20.90 ,4.10 ,16.70 ,18.30 ,17.60 ,34.90 ,784.00 ,9.39 ,32.50 ,35.50 
19.30 ,24.40 ,20.40 ,26.20 ,1.25 ,38.20 ,63.80 ,1286.00 ,19.10 ,20.00 ,68.50 
21.10 ,38.20 ,31.30 ,34.00 ,8.98 ,2.97 ,21.10 ,519.00 ,10.00 ,26.90 ,38.20 
41.80 ,26.40 ,31.30 ,91.40 ,27.10 ,30.50 ,51.40 ,385.00 ,4.61 ,31.60 ,38.50 
20.50 ,10.50 ,22.30 ,15.40 ,12.70 ,33.40 ,67.30 ,429.00 ,37.90 ,79.10 ,100.00 
37.20 ,26.70 ,20.20 ,61.00 ,12.30 ,18.10 ,38.90 ,947.00 ,4.26 ,15.00 ,26.70 
42.20 ,33.10 ,5.83 ,15.10 ,6.04 ,90.60 ,172.00 ,2187.00 ,13.70 ,23.70 ,53.30 
42.60 ,42.90 ,22.90 ,31.90 ,10.70 ,19.10 ,34.30 ,655.00 ,12.00 ,15.00 ,35.90 
16.80 ,5.67 ,25.90 ,48.30 ,24.80 ,6.98 ,11.20 ,445.00 ,5.47 ,16.00 ,14.10 
15.80 ,10.40 ,23.90 ,20.40 ,7.43 ,4.91 ,22.90 ,457.00 ,31.10 ,46.60 ,93.10 
15.30 ,6.04 ,18.10 ,36.20 ,11.10 ,48.70 ,61.50 ,750.00 ,25.50 ,51.90 ,41.00 
28.10 ,14.10 ,9.82 ,186.00 ,52.30 ,3.02 ,21.90 ,328.00 ,5.99 ,23.50 ,42.20 
33.10 ,30.20 ,17.20 ,26.70 ,2.02 ,17.20 ,27.60 ,372.00 ,20.20 ,19.30 ,37.20 
40.00 ,30.00 ,41.80 ,36.50 ,5.42 ,26.70 ,35.90 ,437.00 ,31.90 ,77.00 ,79.10 
22.90 ,21.90 ,18.90 ,56.70 ,13.20 ,11.30 ,25.30 ,621.00 ,16.10 ,28.10 ,30.20 
20.00 ,11.20 ,35.20 ,36.20 ,9.22 ,3.37 ,3.49 ,110.00 ,17.90 ,33.70 ,36.20 
27.10 ,28.60 ,22.90 ,209.00 ,30.80 ,40.00 ,62.10 ,626.00 ,54.20 ,87.40 ,9.31 
17.00 ,12.70 ,47.40 ,114.00 ,48.70 ,8.06 ,16.50 ,784.00 ,5.09 ,14.10 ,45.30 
16.00 ,29.20 ,17.30 ,23.90 ,20.20 ,38.20 ,57.30 ,519.00 ,12.00 ,31.90 ,63.80 
28.60 ,22.50 ,15.80 ,33.70 ,13.10 ,33.70 ,53.80 ,286.00 ,37.20 ,78.40 ,167.00 
15.40 ,8.66 ,3.25 ,4.45 ,2.55 ,154.00 ,308.00 ,4451.00 ,41.00 ,104.00 ,179.00 
17.60 ,14.30 ,18.90 ,15.80 ,6.26 ,46.60 ,71.00 ,578.00 ,11.50 ,17.20 ,67.30 
26.70 ,15.70 ,25.30 ,31.10 ,5.67 ,8.66 ,29.70 ,1009.00 ,12.60 ,42.60 ,33.70 
32.80 ,13.50 ,1.61 ,1.00 ,6.04 ,56.20 ,78.40 ,1055.00 ,12.90 ,34.60 ,40.70 
125.00 ,71.00 ,25.00 ,34.00 ,14.30 ,30.80 ,40.30 ,457.00 ,11.90 ,32.80 ,26.90 
19.30 ,19.10 ,20.50 ,248.00 ,27.60 ,58.30 ,80.60 ,255.00 ,16.00 ,22.50 ,38.90 
11.50 ,11.80 ,31.90 ,322.00 ,51.40 ,10.30 ,24.40 ,578.00 ,6.26 ,15.80 ,29.40 
85.80 ,61.00 ,61.00 ,372.00 ,59.40 ,37.50 ,55.20 ,313.00 ,36.50 ,75.70 ,196.00 
28.60 ,14.70 ,15.80 ,211.00 ,20.40 ,8.82 ,15.80 ,649.00 ,28.40 ,51.90 ,83.50 
58.80 ,32.50 ,2.57 ,9.39 ,11.80 ,80.60 ,122.00 ,478.00 ,50.90 ,106.00 ,289.00 
24.10 ,21.10 ,2.17 ,1.83 ,2.92 ,3.02 ,17.20 ,127.00 ,13.00 ,36.80 ,93.10 
21.90 ,10.20 ,24.80 ,58.80 ,14.90 ,24.10 ,41.00 ,302.00 ,6.38 ,22.30 ,50.50 
19.30 ,8.20 ,22.10 ,73.00 ,22.90 ,13.60 ,22.10 ,770.00 ,24.40 ,50.90 ,82.80 
32.80 ,22.10 ,16.30 ,17.20 ,7.70 ,17.30 ,27.60 ,638.00 ,11.10 ,27.90 ,54.70 
27.60 ,16.00 ,18.90 ,26.70 ,12.50 ,82.80 ,127.00 ,1700.00 ,103.00 ,138.00 ,33.70 
17.60 ,16.50 ,19.10 ,13.90 ,10.00 ,8.06 ,82.00 ,552.00 ,82.80 ,163.00 ,250.00 
13.00 ,17.50 ,10.10 ,46.60 ,6.61 ,23.10 ,47.80 ,519.00 ,8.28 ,27.90 ,40.70 
34.90 ,52.80 ,20.90 ,18.90 ,4.87 ,22.70 ,33.70 ,649.00 ,5.00 ,17.00 ,17.50 
24.10 ,13.60 ,16.30 ,19.10 ,1.00 ,82.00 ,195.00 ,2738.00 ,6.67 ,21.70 ,19.50 
24.40 ,32.50 ,17.20 ,32.20 ,11.80 ,44.50 ,61.50 ,346.00 ,8.90 ,14.30 ,21.50 
71.70 ,59.40 ,13.30 ,379.00 ,21.10 ,30.20 ,41.00 ,723.00 ,44.10 ,119.00 ,160.00 
12.90 ,6.79 ,80.60 ,461.00 ,79.90 ,27.40 ,45.70 ,311.00 ,20.00 ,36.20 ,24.60 
14.20 ,18.10 ,23.50 ,21.90 ,9.06 ,36.80 ,62.60 ,445.00 ,9.39 ,24.80 ,26.20 
31.60 ,15.10 ,9.82 ,235.00 ,24.10 ,9.73 ,31.90 ,770.00 ,8.74 ,27.40 ,46.10 
52.80 ,32.80 ,4.03 ,9.82 ,8.35 ,42.90 ,67.90 ,791.00 ,10.70 ,21.30 ,55.20 
79.90 ,56.20 ,17.50 ,17.20 ,10.20 ,138.00 ,217.00 ,615.00 ,8.43 ,21.70 ,47.80 
105.00 ,34.90 ,20.90 ,27.60 ,4.57 ,42.60 ,66.10 ,505.00 ,49.10 ,82.00 ,114.00 
129.00 ,21.70 ,26.40 ,27.10 ,3.34 ,85.10 ,147.00 ,1625.00 ,7.17 ,13.00 ,32.20 
64.90 ,38.20 ,13.60 ,149.00 ,37.20 ,34.00 ,51.40 ,445.00 ,26.40 ,52.30 ,87.40 
24.60 ,13.30 ,10.80 ,21.50 ,8.98 ,26.70 ,38.90 ,334.00 ,7.37 ,11.20 ,36.80 
48.30 ,35.20 ,14.70 ,26.40 ,2.84 ,12.90 ,30.50 ,791.00 ,19.30 ,35.90 ,33.40 
20.70 ,17.80 ,22.30 ,20.90 ,16.70 ,33.70 ,50.00 ,491.00 ,27.90 ,47.00 ,47.80 
32.20 ,22.50 ,22.30 ,107.00 ,8.28 ,18.40 ,41.00 ,750.00 ,8.06 ,36.80 ,66.10 
48.30 ,27.90 ,18.10 ,13.50 ,10.70 ,37.90 ,85.80 ,2091.00 ,6.26 ,23.90 ,32.50 
15.80 ,16.70 ,29.20 ,441.00 ,94.70 ,27.40 ,48.30 ,851.00 ,9.91 ,25.50 ,44.90 
25.90 ,22.30 ,32.20 ,95.60 ,50.00 ,13.90 ,24.40 ,1094.00 ,5.67 ,13.20 ,30.80 
31.30 ,15.50 ,79.90 ,552.00 ,106.00 ,25.30 ,36.80 ,372.00 ,13.00 ,28.10 ,36.80 
17.60 ,17.90 ,14.30 ,25.50 ,12.50 ,43.30 ,79.10 ,557.00 ,9.91 ,16.70 ,25.00 
25.70 ,10.40 ,18.60 ,19.60 ,9.65 ,14.90 ,34.90 ,1027.00 ,10.00 ,30.00 ,57.80 
113.00 ,103.00 ,19.80 ,33.70 ,16.70 ,160.00 ,257.00 ,1794.00 ,27.40 ,64.90 ,84.30 
9.56 ,15.80 ,15.70 ,14.50 ,2.35 ,22.50 ,42.90 ,806.00 ,11.50 ,17.30 ,40.00 
48.30 ,23.50 ,33.10 ,111.00 ,31.10 ,6.73 ,30.20 ,743.00 ,4.87 ,23.90 ,41.40 
22.50 ,14.20 ,10.60 ,176.00 ,15.70 ,25.00 ,43.30 ,316.00 ,13.10 ,25.70 ,50.90 
22.70 ,3.37 ,20.50 ,30.20 ,8.90 ,18.80 ,40.00 ,784.00 ,19.50 ,31.60 ,32.50 
76.40 ,46.10 ,27.40 ,41.40 ,7.37 ,52.30 ,76.40 ,552.00 ,1.41 ,29.20 ,46.60 
20.50 ,9.73 ,20.50 ,23.30 ,9.06 ,33.10 ,46.10 ,487.00 ,11.10 ,23.90 ,36.20 
12.60 ,39.20 ,23.30 ,18.80 ,3.79 ,59.40 ,96.50 ,667.00 ,12.20 ,32.50 ,31.60 
43.70 ,23.10 ,17.00 ,17.90 ,2.86 ,38.20 ,47.00 ,264.00 ,7.91 ,15.40 ,24.10 
18.10 ,15.40 ,21.10 ,61.00 ,10.80 ,14.70 ,23.90 ,389.00 ,7.99 ,15.70 ,39.60 
21.70 ,10.60 ,18.80 ,12.50 ,6.92 ,179.00 ,279.00 ,2187.00 ,9.22 ,17.60 ,44.50 
126.00 ,21.90 ,20.90 ,25.00 ,9.91 ,16.70 ,23.70 ,474.00 ,14.10 ,24.40 ,48.70 
23.70 ,25.50 ,16.40 ,289.00 ,22.10 ,25.90 ,32.20 ,441.00 ,51.90 ,83.50 ,104.00 
21.10 ,5.00 ,35.20 ,53.30 ,8.35 ,123.00 ,250.00 ,3491.00 ,8.58 ,21.70 ,44.90 
22.50 ,10.50 ,18.90 ,17.20 ,4.74 ,93.90 ,142.00 ,956.00 ,10.40 ,35.90 ,38.50 
39.20 ,11.50 ,37.50 ,54.20 ,23.10 ,124.00 ,179.00 ,2288.00 ,18.90 ,36.20 ,38.20 
13.70 ,9.39 ,17.60 ,17.30 ,2.00 ,17.50 ,27.60 ,246.00 ,12.50 ,22.50 ,34.00 
32.20 ,18.10 ,91.40 ,382.00 ,76.40 ,17.60 ,38.90 ,882.00 ,73.00 ,139.00 ,328.00 
53.30 ,36.20 ,18.40 ,23.10 ,9.56 ,16.30 ,28.10 ,710.00 ,8.82 ,12.10 ,35.50 
19.50 ,7.17 ,80.60 ,491.00 ,81.30 ,27.60 ,46.60 ,1582.00 ,8.35 ,26.40 ,61.50 
16.80 ,20.70 ,3.92 ,20.70 ,10.60 ,30.20 ,51.40 ,328.00 ,11.40 ,28.90 ,37.90 
2.92 ,13.00 ,15.10 ,34.30 ,2.07 ,137.00 ,178.00 ,337.00 ,13.70 ,30.20 ,65.50 
27.60 ,13.00 ,11.20 ,14.60 ,9.82 ,65.50 ,93.10 ,418.00 ,14.30 ,26.90 ,51.90 
24.40 ,5.05 ,17.30 ,117.00 ,7.99 ,123.00 ,231.00 ,1526.00 ,23.90 ,48.30 ,69.20 
27.60 ,17.90 ,21.30 ,20.00 ,5.47 ,17.30 ,30.50 ,389.00 ,7.30 ,16.30 ,34.60 
